day,provincia,active,ili
2013-12-16,FI,9,0
2013-12-16,SI,1,0
2013-12-16,RM,68,0
2013-12-16,LU,4,0
2013-12-16,CE,3,0
2013-12-16,FM,1,0
2013-12-16,PO,1,0
2013-12-16,GE,6,0
2013-12-16,VE,10,0
2013-12-16,BA,3,0
2013-12-16,FC,4,0
2013-12-16,VA,11,0
2013-12-16,LC,6,0
2013-12-16,PT,1,0
2013-12-16,TP,2,0
2013-12-16,GO,2,0
2013-12-16,RO,1,0
2013-12-16,BZ,8,0
2013-12-16,UD,5,0
2013-12-16,RC,1,0
2013-12-16,ME,4,0
2013-12-16,LE,1,0
2013-12-16,MC,1,0
2013-12-16,CT,1,0
2013-12-16,MS,1,0
2013-12-16,MN,1,0
2013-12-16,BL,1,0
2013-12-16,LI,5,0
2013-12-16,BO,22,0
2013-12-16,TN,16,0
2013-12-16,VR,4,0
2013-12-16,VB,1,0
2013-12-16,TS,6,0
2013-12-16,PV,3,0
2013-12-16,NA,17,0
2013-12-16,AN,10,0
2013-12-16,BN,1,0
2013-12-16,PA,3,0
2013-12-16,BS,6,0
2013-12-16,OG,1,0
2013-12-16,BG,13,0
2013-12-16,BI,4,0
2013-12-16,AR,3,0
2013-12-16,RN,3,0
2013-12-16,VI,6,0
2013-12-16,NO,2,0
2013-12-16,VT,1,0
2013-12-16,TV,13,0
2013-12-16,LO,1,0
2013-12-16,LT,6,1
2013-12-16,SP,1,0
2013-12-16,PE,1,0
2013-12-16,SS,1,0
2013-12-16,CR,9,0
2013-12-16,GR,2,0
2013-12-16,FG,3,0
2013-12-16,AL,5,0
2013-12-16,RG,1,0
2013-12-16,RI,1,0
2013-12-16,TR,1,0
2013-12-16,AG,2,0
2013-12-16,MI,80,0
2013-12-16,MB,14,0
2013-12-16,AP,2,0
2013-12-16,SO,1,0
2013-12-16,FE,3,0
2013-12-16,SA,2,0
2013-12-16,AQ,4,0
2013-12-16,VC,2,0
2013-12-16,TO,56,0
2013-12-16,CN,6,0
2013-12-16,PD,14,0
2013-12-16,IM,5,0
2013-12-16,RE,3,0
2013-12-16,PG,4,0
2013-12-16,RA,5,0
2013-12-16,PI,6,0
2013-12-16,CH,8,0
2013-12-16,PU,3,0
2013-12-16,CA,2,0
2013-12-16,SV,10,0
2013-12-16,TA,2,0
2013-12-16,CO,10,0
2013-12-16,MO,9,0
2013-12-17,LT,5,0
2013-12-17,CR,8,0
2013-12-17,CT,1,0
2013-12-17,MN,1,0
2013-12-17,MC,1,0
2013-12-17,UD,5,0
2013-12-17,AL,4,0
2013-12-17,RG,1,0
2013-12-17,RO,1,0
2013-12-17,SI,1,0
2013-12-17,SP,1,0
2013-12-17,IM,5,0
2013-12-17,GR,2,0
2013-12-17,BN,1,0
2013-12-17,PO,1,0
2013-12-17,GO,2,0
2013-12-17,PI,6,0
2013-12-17,LO,1,0
2013-12-17,CA,2,0
2013-12-17,TP,2,0
2013-12-17,VA,11,0
2013-12-17,BZ,8,0
2013-12-17,TA,2,0
2013-12-17,RE,3,0
2013-12-17,CN,6,0
2013-12-17,RI,1,0
2013-12-17,SS,1,0
2013-12-17,VT,1,0
2013-12-17,OG,1,0
2013-12-17,AR,3,0
2013-12-17,GE,5,0
2013-12-17,BG,13,0
2013-12-17,BI,4,0
2013-12-17,PA,3,0
2013-12-17,VE,10,1
2013-12-17,NA,15,0
2013-12-17,VC,2,0
2013-12-17,BS,6,0
2013-12-17,FC,4,0
2013-12-17,TR,1,0
2013-12-17,AN,10,0
2013-12-17,MS,1,0
2013-12-17,AP,2,0
2013-12-17,NO,2,0
2013-12-17,PE,1,0
2013-12-17,MB,10,0
2013-12-17,CO,10,0
2013-12-17,RA,5,0
2013-12-17,CH,7,0
2013-12-17,PD,14,0
2013-12-17,PV,3,0
2013-12-17,BL,1,0
2013-12-17,CE,3,0
2013-12-17,AQ,4,0
2013-12-17,FM,1,0
2013-12-17,SV,10,0
2013-12-17,SO,1,0
2013-12-17,MO,9,0
2013-12-17,LC,6,0
2013-12-17,LU,4,0
2013-12-17,MI,80,0
2013-12-17,VI,6,0
2013-12-17,FG,3,0
2013-12-17,RC,1,0
2013-12-17,PG,4,0
2013-12-17,FE,3,0
2013-12-17,RM,64,0
2013-12-17,VR,4,0
2013-12-17,PU,3,0
2013-12-17,SA,2,0
2013-12-17,VB,1,0
2013-12-17,RN,3,0
2013-12-17,TV,11,0
2013-12-17,LI,5,0
2013-12-17,TO,55,0
2013-12-17,TS,5,0
2013-12-17,ME,4,0
2013-12-17,LE,1,0
2013-12-17,AG,1,0
2013-12-17,FI,9,0
2013-12-17,TN,16,0
2013-12-17,BA,3,0
2013-12-17,BO,22,0
2013-12-18,NO,2,0
2013-12-18,GO,2,0
2013-12-18,PO,1,0
2013-12-18,FE,3,0
2013-12-18,SO,1,0
2013-12-18,VC,4,0
2013-12-18,AQ,4,1
2013-12-18,TO,55,1
2013-12-18,MI,80,1
2013-12-18,MB,10,0
2013-12-18,AG,1,0
2013-12-18,RG,1,0
2013-12-18,AL,4,0
2013-12-18,UD,5,0
2013-12-18,LU,3,0
2013-12-18,GR,2,0
2013-12-18,LT,5,0
2013-12-18,TV,11,0
2013-12-18,SP,1,0
2013-12-18,CO,10,0
2013-12-18,VT,1,0
2013-12-18,LO,1,0
2013-12-18,RN,3,0
2013-12-18,VI,6,0
2013-12-18,AR,3,0
2013-12-18,PA,3,0
2013-12-18,BA,3,0
2013-12-18,FI,9,1
2013-12-18,VR,4,0
2013-12-18,VB,1,0
2013-12-18,PV,3,0
2013-12-18,TN,16,0
2013-12-18,CT,1,0
2013-12-18,MN,1,0
2013-12-18,MS,1,0
2013-12-18,LI,5,0
2013-12-18,TR,1,0
2013-12-18,RA,5,0
2013-12-18,CH,7,0
2013-12-18,PU,3,0
2013-12-18,RE,3,0
2013-12-18,BL,1,0
2013-12-18,SI,1,0
2013-12-18,TP,2,0
2013-12-18,RO,1,0
2013-12-18,BO,22,0
2013-12-18,BZ,8,0
2013-12-18,BN,1,0
2013-12-18,BG,13,0
2013-12-18,SS,1,0
2013-12-18,BS,6,1
2013-12-18,MC,1,0
2013-12-18,RM,64,0
2013-12-18,SV,10,0
2013-12-18,NA,15,0
2013-12-18,CN,5,0
2013-12-18,PD,13,0
2013-12-18,LE,1,0
2013-12-18,PI,6,0
2013-12-18,ME,3,0
2013-12-18,TS,5,0
2013-12-18,CR,8,0
2013-12-18,LC,6,0
2013-12-18,BI,4,0
2013-12-18,AN,9,0
2013-12-18,OG,1,0
2013-12-18,PE,1,0
2013-12-18,SA,2,0
2013-12-18,AP,2,0
2013-12-18,RI,1,1
2013-12-18,FG,3,0
2013-12-18,CA,2,0
2013-12-18,IM,5,0
2013-12-18,FM,1,0
2013-12-18,CE,3,0
2013-12-18,TA,2,0
2013-12-18,VA,11,0
2013-12-18,FC,4,0
2013-12-18,VE,10,0
2013-12-18,MO,9,0
2013-12-18,GE,5,0
2013-12-18,RC,1,0
2013-12-18,PG,4,0
2013-12-19,BZ,8,0
2013-12-19,BS,6,0
2013-12-19,AG,1,0
2013-12-19,CE,3,0
2013-12-19,RC,1,0
2013-12-19,CT,1,0
2013-12-19,TO,55,0
2013-12-19,BA,3,0
2013-12-19,GE,5,0
2013-12-19,RI,1,0
2013-12-19,SO,1,0
2013-12-19,OG,1,0
2013-12-19,BN,1,0
2013-12-19,AP,2,0
2013-12-19,VE,10,0
2013-12-19,SA,2,0
2013-12-19,MN,1,0
2013-12-19,ME,3,0
2013-12-19,VC,4,0
2013-12-19,PV,3,0
2013-12-19,MI,79,0
2013-12-19,RE,3,0
2013-12-19,FE,3,0
2013-12-19,SI,1,0
2013-12-19,NA,15,0
2013-12-19,FG,3,0
2013-12-19,TN,16,1
2013-12-19,AN,9,0
2013-12-19,TP,2,0
2013-12-19,IM,5,0
2013-12-19,NO,1,0
2013-12-19,PG,4,0
2013-12-19,SV,10,0
2013-12-19,PA,3,0
2013-12-19,BI,4,0
2013-12-19,VR,4,0
2013-12-19,AQ,4,0
2013-12-19,VB,1,0
2013-12-19,RN,3,0
2013-12-19,TR,1,0
2013-12-19,VI,6,0
2013-12-19,TA,2,0
2013-12-19,FM,1,0
2013-12-19,SP,1,0
2013-12-19,VT,1,0
2013-12-19,FC,4,0
2013-12-19,SS,1,0
2013-12-19,LC,6,0
2013-12-19,PE,1,0
2013-12-19,LU,3,0
2013-12-19,RG,1,0
2013-12-19,TS,5,0
2013-12-19,LE,1,0
2013-12-19,PI,6,0
2013-12-19,GR,2,0
2013-12-19,LT,5,0
2013-12-19,CA,2,0
2013-12-19,AL,4,0
2013-12-19,UD,5,0
2013-12-19,PU,3,1
2013-12-19,FI,9,0
2013-12-19,MS,1,0
2013-12-19,CO,8,0
2013-12-19,PO,1,0
2013-12-19,PD,13,0
2013-12-19,CN,5,0
2013-12-19,LO,1,0
2013-12-19,RA,5,0
2013-12-19,CH,7,0
2013-12-19,MC,1,0
2013-12-19,BL,1,0
2013-12-19,BG,13,0
2013-12-19,MB,10,0
2013-12-19,VA,11,0
2013-12-19,CR,8,0
2013-12-19,RO,1,0
2013-12-19,BO,22,0
2013-12-19,TV,11,0
2013-12-19,RM,63,0
2013-12-19,GO,2,0
2013-12-19,MO,9,0
2013-12-19,LI,5,0
2013-12-20,BS,2,0
2013-12-20,TP,1,0
2013-12-20,RG,1,0
2013-12-20,SI,1,0
2013-12-20,RE,1,0
2013-12-20,VA,6,0
2013-12-20,CN,1,0
2013-12-20,FC,1,0
2013-12-20,FM,1,0
2013-12-20,BO,13,0
2013-12-20,GR,1,0
2013-12-20,VR,2,0
2013-12-20,FE,2,0
2013-12-20,MB,5,0
2013-12-20,BG,2,0
2013-12-20,UD,3,0
2013-12-20,MI,35,0
2013-12-20,CO,4,0
2013-12-20,PG,3,0
2013-12-20,IM,4,0
2013-12-20,LU,1,0
2013-12-20,TS,2,0
2013-12-20,TV,1,0
2013-12-20,FI,4,0
2013-12-20,PI,1,0
2013-12-20,TN,8,0
2013-12-20,LT,4,0
2013-12-20,BA,1,0
2013-12-20,BZ,4,0
2013-12-20,LO,1,0
2013-12-20,PU,3,0
2013-12-20,PV,1,0
2013-12-20,LC,2,1
2013-12-20,CR,1,0
2013-12-20,VC,3,0
2013-12-20,BI,2,0
2013-12-20,TA,1,0
2013-12-20,RA,3,0
2013-12-20,AG,1,0
2013-12-20,MO,1,0
2013-12-20,AN,7,0
2013-12-20,CH,4,0
2013-12-20,TO,28,0
2013-12-20,OG,1,0
2013-12-20,CE,2,0
2013-12-20,LI,1,0
2013-12-20,GE,1,0
2013-12-20,NA,5,0
2013-12-20,PD,2,0
2013-12-20,VE,4,0
2013-12-20,SS,1,0
2013-12-20,MC,1,0
2013-12-20,LE,1,0
2013-12-20,RN,2,0
2013-12-20,VI,2,0
2013-12-20,RM,24,0
2013-12-20,TR,1,0
