day,provincia,active,ili
2014-01-17,GR,2,0
2014-01-17,SS,6,0
2014-01-17,BS,9,0
2014-01-17,LO,1,0
2014-01-17,TN,14,0
2014-01-17,AR,5,0
2014-01-17,MC,3,0
2014-01-17,CN,3,0
2014-01-17,RG,1,0
2014-01-17,CA,2,0
2014-01-17,BG,15,0
2014-01-17,LC,5,0
2014-01-17,GE,8,0
2014-01-17,BI,2,0
2014-01-17,VS,1,0
2014-01-17,VR,3,0
2014-01-17,CB,1,0
2014-01-17,AP,1,0
2014-01-17,AL,4,0
2014-01-17,MO,7,0
2014-01-17,NA,13,0
2014-01-17,BA,4,0
2014-01-17,PA,4,0
2014-01-17,FC,2,0
2014-01-18,PV,4,0
2014-01-18,PO,1,0
2014-01-18,RO,1,0
2014-01-18,BZ,9,0
2014-01-18,AG,1,0
2014-01-18,SO,1,0
2014-01-18,TO,58,0
2014-01-18,GO,2,0
2014-01-18,VA,8,0
2014-01-18,GE,8,0
2014-01-18,VE,8,0
2014-01-18,FC,2,0
2014-01-18,VS,1,0
2014-01-18,LO,1,0
2014-01-18,VT,1,0
2014-01-18,AN,6,0
2014-01-18,OG,1,0
2014-01-18,AR,5,0
2014-01-18,BR,1,0
2014-01-18,LC,5,0
2014-01-18,CR,6,0
2014-01-18,FI,8,0
2014-01-18,TN,13,0
2014-01-18,ME,4,0
2014-01-18,BA,3,0
2014-01-18,FE,7,0
2014-01-18,AQ,3,0
2014-01-18,MB,9,0
2014-01-18,MI,58,0
2014-01-18,IM,5,0
2014-01-18,AL,3,0
2014-01-18,RG,1,0
2014-01-18,CA,2,0
2014-01-18,RI,1,0
2014-01-18,AP,1,0
2014-01-18,SA,1,0
2014-01-18,FG,3,1
2014-01-18,MT,1,0
2014-01-18,CS,1,0
2014-01-18,BG,15,0
2014-01-18,RM,45,0
2014-01-18,BL,1,0
2014-01-18,BO,14,0
2014-01-18,SR,2,0
2014-01-18,PD,12,0
2014-01-18,LE,1,0
2014-01-18,RE,3,0
2014-01-18,CN,1,0
2014-01-18,SI,1,0
2014-01-18,TR,1,0
2014-01-18,MC,2,0
2014-01-18,BS,4,0
2014-01-18,NA,9,0
2014-01-18,SV,4,0
2014-01-18,SS,6,0
2014-01-18,PA,4,0
2014-01-18,VI,4,0
2014-01-18,RN,4,0
2014-01-18,LT,2,0
2014-01-18,TV,11,0
2014-01-18,CL,1,0
2014-01-18,LU,4,0
2014-01-18,CO,6,0
2014-01-18,GR,2,0
2014-01-18,CH,6,0
2014-01-18,RA,2,0
2014-01-18,PI,6,0
2014-01-18,PU,1,0
2014-01-18,TS,8,0
2014-01-18,CT,1,0
2014-01-18,NO,1,0
2014-01-18,LI,4,0
2014-01-18,VB,1,0
2014-01-18,VR,2,0
2014-01-18,FM,2,0
2014-01-18,CE,4,0
2014-01-18,MO,6,0
2014-01-18,TA,1,0
2014-01-18,PR,1,0
2014-01-18,UD,3,0
2014-01-19,UD,4,0
2014-01-19,FC,2,0
2014-01-19,AG,1,0
2014-01-19,GE,7,0
2014-01-19,VA,8,0
2014-01-19,CE,3,0
2014-01-19,FM,2,0
2014-01-19,VB,1,0
2014-01-19,PO,1,0
2014-01-19,MO,5,0
2014-01-19,PR,1,0
2014-01-19,BZ,9,0
2014-01-19,RO,1,0
2014-01-19,AQ,2,0
2014-01-19,BA,3,0
2014-01-19,FE,6,0
2014-01-19,MI,52,0
2014-01-19,MB,9,0
2014-01-19,RG,1,0
2014-01-19,PA,2,0
2014-01-19,CA,2,0
2014-01-19,AL,3,0
2014-01-19,VI,4,0
2014-01-19,IM,5,0
2014-01-19,FG,1,0
2014-01-19,CL,1,0
2014-01-19,AP,1,0
2014-01-19,LU,4,0
2014-01-19,RN,4,0
2014-01-19,CO,6,0
2014-01-19,SA,1,0
2014-01-19,RI,1,0
2014-01-19,VT,1,0
2014-01-19,LO,1,0
2014-01-19,TV,11,0
2014-01-19,OG,1,0
2014-01-19,AN,6,0
2014-01-19,AR,1,0
2014-01-19,FI,8,0
2014-01-19,LC,5,0
2014-01-19,CR,6,0
2014-01-19,TN,13,0
2014-01-19,ME,4,0
2014-01-19,LE,1,0
2014-01-19,TR,1,0
2014-01-19,SI,1,0
2014-01-19,RE,3,0
2014-01-19,LT,2,0
2014-01-19,NA,6,0
2014-01-19,SV,4,0
2014-01-19,BS,4,0
2014-01-19,MC,2,0
