day,provincia,active,ili
2013-11-06,IS,1,0
2013-11-07,ME,10,0
2013-11-07,RE,6,0
2013-11-07,LE,4,0
2013-11-07,MS,2,0
2013-11-07,VT,2,0
2013-11-07,PO,1,0
2013-11-07,MT,2,0
2013-11-07,VC,1,0
2013-11-07,SS,7,0
2013-11-07,RG,2,0
2013-11-07,TR,2,0
2013-11-07,FE,5,0
2013-11-07,TO,87,0
2013-11-07,NA,23,0
2013-11-07,MB,24,0
2013-11-07,SV,14,0
2013-11-07,VE,19,0
2013-11-07,TP,5,0
2013-11-07,AP,2,0
2013-11-07,SA,5,0
2013-11-07,SI,2,0
2013-11-07,MO,13,0
2013-11-07,CR,8,0
2013-11-07,BO,29,0
2013-11-07,SR,3,0
2013-11-07,BL,3,0
2013-11-07,CB,2,0
2013-11-07,CA,4,0
2013-11-07,LU,8,0
2013-11-07,AO,1,0
2013-11-07,TA,2,0
2013-11-07,IS,1,0
2013-11-07,RI,4,0
2013-11-07,BG,14,0
2013-11-07,PT,1,0
2013-11-07,CS,1,0
2013-11-07,AL,9,0
2013-11-07,MI,106,0
2013-11-07,UD,7,0
2013-11-07,AG,2,0
2013-11-07,PN,1,0
2013-11-07,BR,2,0
2013-11-07,PI,12,0
2013-11-07,VA,17,0
2013-11-07,AR,5,0
2013-11-07,SO,3,0
2013-11-07,GE,13,0
2013-11-07,RM,97,0
2013-11-07,CO,13,0
2013-11-07,BS,8,0
2013-11-07,MC,3,0
2013-11-07,CE,6,0
2013-11-07,VS,1,0
2013-11-07,LO,1,0
2013-11-07,CN,5,0
2013-11-07,RC,2,0
2013-11-07,FM,4,0
2013-11-07,PD,28,0
2013-11-07,FC,5,0
2013-11-07,BA,5,0
2013-11-07,GR,4,0
2013-11-07,SP,1,0
2013-11-07,PG,4,0
2013-11-07,BZ,9,0
2013-11-07,LT,7,0
2013-11-07,TV,21,0
2013-11-07,RO,1,0
2013-11-07,TN,15,0
2013-11-07,VI,10,0
2013-11-07,PR,5,0
2013-11-07,FI,17,0
2013-11-07,PU,7,0
2013-11-07,GO,3,0
2013-11-07,CH,3,0
2013-11-07,PE,4,0
2013-11-07,PA,7,0
2013-11-07,IM,8,0
2013-11-07,PV,5,0
2013-11-07,NO,6,0
2013-11-07,LI,5,0
2013-11-07,FG,7,0
2013-11-07,MN,2,0
2013-11-07,BN,1,0
2013-11-07,CT,3,0
2013-11-07,VB,3,0
2013-11-07,AQ,6,0
2013-11-07,BI,3,0
2013-11-07,VR,4,0
2013-11-07,AN,15,0
2013-11-07,OG,1,0
2013-11-07,TS,10,0
2013-11-07,RA,10,0
2013-11-07,RN,7,0
2013-11-07,OR,2,0
2013-11-07,LC,9,0
2013-11-08,SO,3,0
2013-11-08,LO,1,0
2013-11-08,FE,5,0
2013-11-08,TP,5,0
2013-11-08,IM,8,0
2013-11-08,LE,4,0
2013-11-08,SI,2,0
2013-11-08,RA,10,0
2013-11-08,MN,2,0
2013-11-08,PE,4,0
2013-11-08,RC,2,0
2013-11-08,MB,24,0
2013-11-08,RG,2,0
2013-11-08,MS,2,0
2013-11-08,CB,2,0
2013-11-08,UD,7,0
2013-11-08,FM,4,0
2013-11-08,PA,7,0
2013-11-08,PR,5,0
2013-11-08,VR,4,0
2013-11-08,GO,3,0
2013-11-08,NO,7,0
2013-11-08,TV,21,0
2013-11-08,GE,13,0
2013-11-08,RI,4,0
2013-11-08,AR,5,0
2013-11-08,PG,4,0
2013-11-08,SV,14,0
2013-11-08,PU,7,0
2013-11-08,AG,2,0
2013-11-08,NA,23,0
2013-11-08,BG,14,0
2013-11-08,IS,1,0
2013-11-08,LI,5,0
2013-11-08,AQ,6,0
2013-11-08,BS,8,0
2013-11-08,VA,17,0
2013-11-08,BI,3,0
2013-11-08,BA,5,0
2013-11-08,TS,10,0
2013-11-08,BZ,9,0
2013-11-08,TA,2,0
2013-11-08,MO,13,0
2013-11-08,GR,4,0
2013-11-08,FG,7,0
2013-11-08,BN,1,0
2013-11-08,CS,1,0
2013-11-08,PV,5,0
2013-11-08,CN,5,0
2013-11-08,AL,9,0
2013-11-08,VS,1,0
2013-11-08,MC,3,0
2013-11-08,OG,1,0
2013-11-08,VT,2,0
2013-11-08,PT,1,0
2013-11-08,PN,1,0
2013-11-08,LT,7,0
2013-11-08,OR,2,0
2013-11-08,MT,2,0
2013-11-08,VI,10,0
2013-11-08,VB,3,0
2013-11-08,BR,2,0
2013-11-08,PD,28,0
2013-11-08,CE,6,0
2013-11-08,RM,97,0
2013-11-08,RN,7,0
2013-11-08,CA,4,0
2013-11-08,VE,19,0
2013-11-08,LC,9,0
2013-11-08,AN,15,0
2013-11-08,TN,15,0
2013-11-08,ME,10,0
2013-11-08,CR,8,0
2013-11-08,TO,87,0
2013-11-08,CH,3,0
2013-11-08,SR,3,0
2013-11-08,AP,2,0
2013-11-08,MI,106,1
2013-11-08,VC,1,0
2013-11-08,FC,5,0
2013-11-08,BO,29,0
2013-11-08,PO,1,0
2013-11-08,SS,7,0
2013-11-08,LU,8,0
2013-11-08,SA,5,0
2013-11-08,CT,3,0
2013-11-08,BL,3,0
2013-11-08,PI,12,0
2013-11-08,AO,1,0
2013-11-08,TR,2,0
2013-11-08,SP,1,0
2013-11-08,RE,6,0
2013-11-08,FI,17,0
2013-11-08,RO,1,0
2013-11-08,CO,13,0
2013-11-09,PN,1,0
2013-11-09,LE,4,0
2013-11-09,MN,2,0
2013-11-09,CT,3,0
2013-11-09,CR,8,0
2013-11-09,VR,4,0
2013-11-09,CH,3,0
2013-11-09,BO,29,0
2013-11-09,AP,2,0
2013-11-09,BN,1,0
2013-11-09,SA,5,0
2013-11-09,OG,1,0
2013-11-09,BA,5,0
2013-11-09,AN,15,0
2013-11-09,RE,6,0
2013-11-09,NA,23,0
2013-11-09,SV,14,0
2013-11-09,SS,7,0
2013-11-09,IM,8,0
2013-11-09,FI,17,0
2013-11-09,AO,1,0
2013-11-09,TV,21,0
2013-11-09,PT,1,0
2013-11-09,VT,2,0
2013-11-09,LO,1,0
2013-11-09,CB,2,0
2013-11-09,PO,1,0
2013-11-09,BR,2,0
2013-11-09,TS,10,0
2013-11-09,BZ,9,0
2013-11-09,AR,5,0
2013-11-09,PI,12,0
2013-11-09,RG,2,0
2013-11-09,PE,4,0
2013-11-09,BI,3,0
2013-11-09,FE,5,0
2013-11-09,AQ,6,0
2013-11-09,NO,7,0
2013-11-09,MB,24,0
2013-11-09,PR,5,0
2013-11-09,PG,4,0
2013-11-09,FG,7,0
2013-11-09,CE,6,0
2013-11-09,FM,4,0
2013-11-09,LU,8,0
2013-11-09,TA,2,0
2013-11-09,MO,13,0
2013-11-09,VE,19,1
2013-11-09,IS,1,0
2013-11-09,SP,1,0
2013-11-09,GO,3,0
2013-11-09,RC,2,0
2013-11-09,GE,13,0
2013-11-09,UD,7,0
2013-11-09,FC,5,0
2013-11-09,VA,17,0
2013-11-09,CO,13,0
2013-11-09,AG,2,0
2013-11-09,MI,106,0
2013-11-09,SO,3,0
2013-11-09,AL,9,0
2013-11-09,RA,10,0
2013-11-09,TN,15,0
2013-11-09,RN,7,0
2013-11-09,OR,2,0
2013-11-09,BS,8,0
2013-11-09,MC,3,0
2013-11-09,VB,3,0
2013-11-09,VC,1,0
2013-11-09,BG,14,0
2013-11-09,RM,97,0
2013-11-09,PD,28,0
2013-11-09,PU,7,0
2013-11-09,CN,5,0
2013-11-09,SR,3,0
2013-11-09,PV,5,0
2013-11-09,MS,2,0
2013-11-09,LI,5,0
2013-11-09,VI,10,0
2013-11-09,LC,9,0
2013-11-09,MT,2,0
2013-11-09,CS,1,0
2013-11-09,LT,7,0
2013-11-09,ME,10,0
2013-11-09,TO,87,1
2013-11-09,BL,3,0
2013-11-09,RO,1,0
2013-11-09,RI,4,0
2013-11-09,GR,4,0
2013-11-09,TP,5,0
2013-11-09,VS,1,0
2013-11-09,SI,2,0
2013-11-09,CA,4,0
2013-11-09,TR,2,0
2013-11-09,PA,7,0
2013-11-10,MT,2,0
2013-11-10,MI,106,0
2013-11-10,RO,1,0
2013-11-10,BG,14,0
2013-11-10,IS,1,0
2013-11-10,PI,12,0
2013-11-10,SP,1,0
2013-11-10,VS,1,0
2013-11-10,BZ,9,0
2013-11-10,VI,10,0
2013-11-10,TV,21,0
2013-11-10,SA,5,0
2013-11-10,RG,2,0
2013-11-10,BI,3,0
2013-11-10,AP,2,0
2013-11-10,RI,4,0
2013-11-10,VC,1,0
2013-11-10,LT,7,0
2013-11-10,VA,17,0
2013-11-10,PE,4,0
