day,provincia,active,ili
2013-11-10,PO,1,0
2013-11-10,RN,6,0
2013-11-10,PT,1,0
2013-11-10,AR,5,0
2013-11-10,CB,2,0
2013-11-10,NA,20,0
2013-11-10,PD,25,0
2013-11-10,SV,14,0
2013-11-10,PG,4,0
2013-11-10,AG,2,0
2013-11-10,GO,2,0
2013-11-10,VI,10,0
2013-11-10,SA,4,0
2013-11-10,BR,2,0
2013-11-10,MS,2,0
2013-11-10,VS,1,0
2013-11-10,CT,3,1
2013-11-10,LO,1,0
2013-11-10,FC,5,0
2013-11-10,TV,21,0
2013-11-10,SS,7,0
2013-11-10,CE,6,0
2013-11-10,VA,15,0
2013-11-10,MN,1,0
2013-11-10,LT,7,0
2013-11-10,FM,3,0
2013-11-10,BN,1,0
2013-11-10,MO,13,0
2013-11-10,GR,4,0
2013-11-10,UD,7,1
2013-11-10,TP,5,0
2013-11-10,PI,12,0
2013-11-10,SI,2,0
2013-11-10,RE,6,0
2013-11-10,TR,2,0
2013-11-10,BA,3,0
2013-11-10,CO,13,0
2013-11-10,MT,2,0
2013-11-10,BS,8,0
2013-11-10,RM,92,0
2013-11-10,TS,10,0
2013-11-10,AL,9,0
2013-11-10,LI,5,0
2013-11-10,SO,3,0
2013-11-10,LU,8,0
2013-11-11,CH,3,0
2013-11-11,NA,20,0
2013-11-11,LI,5,0
2013-11-11,BN,1,0
2013-11-11,CO,13,0
2013-11-11,AG,2,0
2013-11-11,VA,15,0
2013-11-11,FM,3,0
2013-11-11,RG,2,0
2013-11-11,MO,13,0
2013-11-11,FE,5,0
2013-11-11,GE,12,0
2013-11-11,MN,1,0
2013-11-11,UD,7,0
2013-11-11,BI,3,0
2013-11-11,PR,5,0
2013-11-11,GR,4,0
2013-11-11,CA,3,0
2013-11-11,SS,7,0
2013-11-11,VB,3,0
2013-11-11,VR,4,0
2013-11-11,AR,5,0
2013-11-11,RA,10,0
2013-11-11,AO,1,0
2013-11-11,VS,1,0
2013-11-11,TV,21,0
2013-11-11,LT,7,0
2013-11-11,MT,2,0
2013-11-11,RI,3,0
2013-11-11,LU,8,0
2013-11-11,SP,1,0
2013-11-11,CE,6,0
2013-11-11,BZ,9,0
2013-11-11,PE,4,0
2013-11-11,FC,5,0
2013-11-11,PU,5,0
2013-11-11,PN,1,0
2013-11-11,AP,2,0
2013-11-11,RC,2,0
2013-11-11,AL,9,0
2013-11-11,TP,5,0
2013-11-11,SI,2,0
2013-11-11,RE,6,0
2013-11-11,MS,2,0
2013-11-11,MI,103,0
