day,provincia,active,ili
2014-02-06,BS,10,0
2014-02-06,RN,5,0
2014-02-06,SI,4,0
2014-02-06,VI,9,0
2014-02-06,TP,2,0
2014-02-06,RE,5,0
2014-02-06,TR,2,0
2014-02-06,PA,5,0
2014-02-06,RM,103,0
2014-02-06,GR,4,0
2014-02-06,CB,2,0
2014-02-06,SP,1,0
2014-02-06,CT,3,0
2014-02-06,TV,21,0
2014-02-06,FG,5,0
2014-02-06,LT,7,0
2014-02-06,PD,18,0
2014-02-06,NU,1,0
2014-02-06,PU,7,0
2014-02-06,RA,8,0
2014-02-06,CH,5,0
2014-02-06,MN,2,0
2014-02-06,PV,8,0
2014-02-06,VB,3,0
2014-02-06,VR,5,0
2014-02-06,LI,5,0
2014-02-06,CA,8,0
2014-02-06,AP,3,0
2014-02-06,SA,3,0
2014-02-06,RI,3,0
2014-02-06,PO,2,0
2014-02-06,BA,5,0
2014-02-06,CR,10,0
2014-02-06,TO,94,2
2014-02-06,VC,3,0
2014-02-06,IM,8,0
2014-02-06,BT,1,0
2014-02-06,VS,3,0
2014-02-06,AN,14,0
2014-02-06,AG,2,0
2014-02-06,SO,2,0
2014-02-06,ME,7,0
2014-02-06,IS,1,0
2014-02-06,UD,10,0
2014-02-06,GE,11,0
2014-02-06,FC,5,0
2014-02-06,LC,7,0
2014-02-06,PR,4,0
2014-02-06,VE,17,0
2014-02-06,VA,16,0
2014-02-06,GO,1,0
2014-02-07,BZ,4,0
2014-02-07,SS,6,0
2014-02-07,AO,1,0
2014-02-07,IM,5,0
2014-02-07,CA,8,0
2014-02-07,RI,2,0
2014-02-07,PR,4,0
2014-02-07,RE,2,0
2014-02-07,SA,2,0
2014-02-07,AP,2,0
2014-02-07,CH,3,0
2014-02-07,PO,1,0
2014-02-07,LC,6,0
2014-02-07,NA,21,0
2014-02-07,SR,3,0
2014-02-07,MS,2,0
2014-02-07,SV,2,0
2014-02-07,BO,24,0
2014-02-07,FI,8,0
2014-02-07,SO,2,0
2014-02-07,OR,2,0
2014-02-07,AR,2,0
2014-02-07,VA,14,0
2014-02-07,UD,10,0
2014-02-07,MT,1,0
2014-02-07,TS,7,0
2014-02-07,RG,2,0
2014-02-07,MN,1,0
2014-02-07,TA,2,0
2014-02-07,CT,3,0
2014-02-07,VC,3,0
2014-02-07,CE,5,0
2014-02-07,CB,1,0
2014-02-07,BA,3,0
2014-02-07,VE,9,0
2014-02-07,CR,7,0
2014-02-07,BG,12,0
2014-02-07,TO,70,0
2014-02-07,ME,5,0
2014-02-07,LO,1,0
2014-02-07,GE,10,0
2014-02-07,FC,1,0
2014-02-07,CL,1,0
2014-02-07,FE,7,0
2014-02-07,LI,2,0
2014-02-07,PA,3,0
2014-02-07,MO,9,0
2014-02-07,NO,3,0
2014-02-07,TV,14,0
2014-02-07,RO,1,0
2014-02-07,RA,3,0
2014-02-07,AG,1,0
2014-02-07,RM,57,0
2014-02-07,AN,6,0
2014-02-07,CN,4,0
2014-02-07,PV,5,0
2014-02-07,LT,7,0
2014-02-07,MI,85,0
2014-02-07,LE,2,0
2014-02-07,MC,2,0
2014-02-07,VB,3,0
2014-02-07,PU,6,0
2014-02-07,NU,1,0
2014-02-07,VR,3,0
2014-02-07,VT,2,0
2014-02-07,BI,3,0
2014-02-07,AL,5,0
2014-02-07,VS,3,0
2014-02-07,LU,5,0
2014-02-07,TR,2,0
2014-02-07,AQ,5,0
2014-02-07,SP,1,0
2014-02-07,BS,9,0
2014-02-07,BL,2,0
2014-02-07,RN,5,0
2014-02-07,PG,3,0
2014-02-07,MB,16,0
2014-02-07,CO,8,0
2014-02-07,FG,3,0
2014-02-07,PD,15,0
2014-02-07,TN,14,0
2014-02-07,GR,2,0
2014-02-07,CI,1,0
2014-02-07,PI,5,0
2014-02-07,SI,1,0
2014-02-07,BN,5,0
2014-02-07,VI,9,0
2014-02-07,TP,1,0
2014-02-08,ME,1,0
2014-02-08,TN,14,0
2014-02-08,VR,3,0
2014-02-08,FG,2,0
2014-02-08,PA,1,0
2014-02-08,BG,11,0
2014-02-08,RN,5,0
2014-02-08,BA,2,0
2014-02-08,LU,4,0
2014-02-08,VI,8,0
2014-02-08,BZ,4,0
2014-02-08,RI,2,0
2014-02-08,LC,6,0
2014-02-08,CO,8,0
2014-02-08,BN,5,0
2014-02-08,CA,9,1
2014-02-08,SP,1,0
2014-02-08,TV,12,0
2014-02-08,SA,1,0
2014-02-08,LT,6,0
2014-02-08,AP,2,0
2014-02-08,IM,4,0
2014-02-08,GE,9,0
2014-02-08,SI,1,0
2014-02-08,RE,2,0
2014-02-08,SS,6,0
2014-02-08,TR,2,0
2014-02-08,GR,1,0
2014-02-08,UD,8,0
2014-02-08,CR,4,0
2014-02-08,AG,1,0
2014-02-08,VA,9,0
2014-02-08,MS,1,0
2014-02-08,BS,8,0
2014-02-08,AN,5,0
2014-02-08,MC,2,0
2014-02-08,AO,1,0
2014-02-08,FI,6,0
2014-02-08,TO,58,0
2014-02-08,AR,1,0
2014-02-08,VE,5,0
2014-02-08,VT,2,0
2014-02-08,VC,2,0
2014-02-08,SO,1,0
2014-02-08,NA,17,0
2014-02-08,SV,2,0
2014-02-08,FC,1,0
2014-02-08,CN,2,0
2014-02-08,RG,1,0
2014-02-08,MB,10,0
2014-02-08,VS,3,0
2014-02-08,MI,76,0
2014-02-08,AQ,4,0
2014-02-08,LE,2,0
2014-02-08,FE,7,0
2014-02-08,AL,3,0
2014-02-08,PO,1,0
2014-02-08,PG,2,0
2014-02-08,VB,1,0
2014-02-08,CE,4,0
2014-02-08,PR,2,0
2014-02-08,TS,4,0
2014-02-08,CH,2,0
2014-02-08,LI,2,0
2014-02-08,NO,2,0
2014-02-08,RA,3,0
2014-02-08,PI,3,0
2014-02-08,MO,7,0
2014-02-08,PU,5,0
2014-02-08,MN,1,0
2014-02-08,BI,3,0
2014-02-08,CT,3,0
2014-02-08,BL,1,0
2014-02-08,PV,4,0
2014-02-08,TA,3,0
2014-02-08,PD,7,0
2014-02-08,RM,49,0
2014-02-08,CB,1,0
2014-02-08,SR,3,0
2014-02-08,BO,18,0
2014-02-09,MI,73,1
2014-02-09,BO,18,0
2014-02-09,SR,3,0
2014-02-09,GE,5,0
2014-02-09,SI,1,0
2014-02-09,PR,2,0
2014-02-09,MS,1,0
2014-02-09,BL,1,0
2014-02-09,SO,1,0
2014-02-09,ME,1,0
2014-02-09,AR,1,0
2014-02-09,FG,2,0
2014-02-09,RE,2,0
2014-02-09,PD,7,0
2014-02-09,RI,2,0
2014-02-09,MB,10,0
2014-02-09,CH,2,0
2014-02-09,PU,5,0
2014-02-09,FE,7,0
2014-02-09,BS,8,0
2014-02-09,BG,11,0
2014-02-09,AQ,4,0
2014-02-09,VR,3,0
2014-02-09,VC,2,0
2014-02-09,AP,1,0
2014-02-09,BZ,4,0
2014-02-09,UD,8,0
2014-02-09,PG,2,0
2014-02-09,TO,57,0
2014-02-09,AL,3,0
2014-02-09,RG,1,0
2014-02-09,BA,2,0
2014-02-09,SA,1,0
2014-02-09,PI,3,0
2014-02-09,CE,4,0
2014-02-09,AG,1,0
2014-02-09,AN,5,0
2014-02-09,TR,2,0
2014-02-09,VA,7,0
2014-02-09,PO,1,0
2014-02-09,IM,4,0
2014-02-09,BN,5,0
2014-02-09,TA,3,0
2014-02-09,SV,2,0
2014-02-09,RM,49,0
2014-02-09,PV,4,0
2014-02-09,RN,5,0
2014-02-09,LI,2,0
2014-02-09,NA,17,0
2014-02-09,VE,3,0
2014-02-09,CT,2,0
2014-02-09,VB,1,0
2014-02-09,VT,2,0
2014-02-09,SS,6,0
2014-02-09,CA,9,0
2014-02-09,VI,8,0
2014-02-09,MO,7,0
2014-02-09,MN,1,0
2014-02-09,TN,14,0
2014-02-09,RA,3,0
2014-02-09,LE,2,0
2014-02-09,PA,1,0
2014-02-09,GR,1,0
2014-02-09,AO,1,0
2014-02-09,FC,1,0
2014-02-09,CO,8,0
2014-02-09,CR,4,0
2014-02-09,LU,3,0
2014-02-09,MC,2,0
2014-02-09,CN,2,0
2014-02-09,NO,2,0
2014-02-09,TS,4,0
2014-02-09,TV,12,0
2014-02-09,LT,6,0
2014-02-09,LC,6,0
2014-02-09,BI,3,0
2014-02-09,SP,1,0
2014-02-09,FI,5,0
2014-02-09,VS,3,0
